"AllTRLs_ID","date","predicted","actual","Trail_name"
104,"2017-08-27",127.93,NA,"Granite Creak Connector"
105,"2017-08-27",127.93,NA,"Dutch Miller Gap"
5,"2017-09-03",45.97,64.5,"Dingford Creek"
6,"2017-09-03",5847.22,NA,"Snow Lake"
38,"2017-09-03",179.69,NA,"Quartz Creek"
39,"2017-09-03",179.69,NA,"Marten Lake"
40,"2017-09-03",243.48,NA,"Snoqualmie Lake"
42,"2017-09-03",179.69,NA,"CCC"
43,"2017-09-03",312.36,NA,"Middle Fork Lake"
44,"2017-09-03",238.8,NA,"Pratt River"
62,"2017-09-03",207.16,NA,"Pratt Lake"
64,"2017-09-03",437.22,NA,"Melakwa Lake Trail"
66,"2017-09-03",179.69,NA,"Kaleetan Lake"
90,"2017-09-03",339.58,NA,"Mailbox Peak"
91,"2017-09-03",179.69,NA,"Boulder Garden"
93,"2017-09-03",489.37,NA,"Mt. Si"
94,"2017-09-03",179.69,NA,"Teneriffe"
95,"2017-09-03",193.76,NA,"Granite Creek"
96,"2017-09-03",226.04,NA,"Little Si"
97,"2017-09-03",194.64,NA,"Thompson Lake"
98,"2017-09-03",179.69,NA,"CCC Trail (DNR)"
99,"2017-09-03",249.2,NA,"High Lakes"
100,"2017-09-03",179.69,NA,"Williams Lake"
101,"2017-09-03",179.69,NA,"Rock Creek"
102,"2017-09-03",179.69,NA,"Nordrum Lake"
103,"2017-09-03",196.36,NA,"Hester Lake"
104,"2017-09-03",179.69,NA,"Granite Creak Connector"
105,"2017-09-03",236.42,NA,"Dutch Miller Gap"
5,"2017-09-10",20,17.5,"Dingford Creek"
6,"2017-09-10",2783.35,1542.5,"Snow Lake"
38,"2017-09-10",99.41,NA,"Quartz Creek"
39,"2017-09-10",99.41,NA,"Marten Lake"
40,"2017-09-10",124.48,NA,"Snoqualmie Lake"
42,"2017-09-10",135.04,NA,"CCC"
43,"2017-09-10",116.66,NA,"Middle Fork Lake"
44,"2017-09-10",99.41,NA,"Pratt River"
62,"2017-09-10",121.07,NA,"Pratt Lake"
64,"2017-09-10",171.17,NA,"Melakwa Lake Trail"
66,"2017-09-10",105.61,NA,"Kaleetan Lake"
90,"2017-09-10",175.63,NA,"Mailbox Peak"
91,"2017-09-10",99.41,NA,"Boulder Garden"
93,"2017-09-10",220.42,NA,"Mt. Si"
94,"2017-09-10",116.66,NA,"Teneriffe"
95,"2017-09-10",110.23,NA,"Granite Creek"
96,"2017-09-10",107.53,NA,"Little Si"
97,"2017-09-10",99.41,NA,"Thompson Lake"
98,"2017-09-10",99.41,NA,"CCC Trail (DNR)"
99,"2017-09-10",129.62,NA,"High Lakes"
100,"2017-09-10",99.41,NA,"Williams Lake"
101,"2017-09-10",99.41,NA,"Rock Creek"
102,"2017-09-10",99.41,NA,"Nordrum Lake"
103,"2017-09-10",99.41,NA,"Hester Lake"
104,"2017-09-10",99.41,NA,"Granite Creak Connector"
105,"2017-09-10",102.8,NA,"Dutch Miller Gap"
5,"2017-09-17",19.11,35.5,"Dingford Creek"
6,"2017-09-17",3649.72,1609,"Snow Lake"
38,"2017-09-17",99.41,NA,"Quartz Creek"
39,"2017-09-17",99.41,NA,"Marten Lake"
40,"2017-09-17",89.65,NA,"Snoqualmie Lake"
42,"2017-09-17",110.23,NA,"CCC"
43,"2017-09-17",116.07,NA,"Middle Fork Lake"
44,"2017-09-17",100.88,NA,"Pratt River"
62,"2017-09-17",114.79,NA,"Pratt Lake"
64,"2017-09-17",180.17,NA,"Melakwa Lake Trail"
66,"2017-09-17",99.41,NA,"Kaleetan Lake"
90,"2017-09-17",170.67,NA,"Mailbox Peak"
91,"2017-09-17",99.41,NA,"Boulder Garden"
93,"2017-09-17",208.85,NA,"Mt. Si"
94,"2017-09-17",99.41,NA,"Teneriffe"
95,"2017-09-17",110.43,NA,"Granite Creek"
96,"2017-09-17",164.35,NA,"Little Si"
97,"2017-09-17",99.41,NA,"Thompson Lake"
98,"2017-09-17",99.41,NA,"CCC Trail (DNR)"
99,"2017-09-17",138.47,NA,"High Lakes"
100,"2017-09-17",99.41,NA,"Williams Lake"
101,"2017-09-17",99.41,NA,"Rock Creek"
102,"2017-09-17",99.41,NA,"Nordrum Lake"
103,"2017-09-17",99.41,NA,"Hester Lake"
104,"2017-09-17",99.41,NA,"Granite Creak Connector"
105,"2017-09-17",99.41,NA,"Dutch Miller Gap"
5,"2017-09-24",18.96,NA,"Dingford Creek"
6,"2017-09-24",4405.45,2124.5,"Snow Lake"
38,"2017-09-24",99.41,NA,"Quartz Creek"
39,"2017-09-24",99.41,NA,"Marten Lake"
40,"2017-09-24",87.8,NA,"Snoqualmie Lake"
42,"2017-09-24",102.71,NA,"CCC"
43,"2017-09-24",116.98,NA,"Middle Fork Lake"
44,"2017-09-24",99.41,NA,"Pratt River"
62,"2017-09-24",135.86,NA,"Pratt Lake"
64,"2017-09-24",234.6,NA,"Melakwa Lake Trail"
66,"2017-09-24",127.68,NA,"Kaleetan Lake"
90,"2017-09-24",230.59,NA,"Mailbox Peak"
91,"2017-09-24",99.41,NA,"Boulder Garden"
93,"2017-09-24",180.48,NA,"Mt. Si"
94,"2017-09-24",99.41,NA,"Teneriffe"
95,"2017-09-24",99.41,NA,"Granite Creek"
96,"2017-09-24",116.98,NA,"Little Si"
97,"2017-09-24",102.8,NA,"Thompson Lake"
98,"2017-09-24",99.41,NA,"CCC Trail (DNR)"
99,"2017-09-24",137.09,NA,"High Lakes"
100,"2017-09-24",99.41,NA,"Williams Lake"
101,"2017-09-24",99.41,NA,"Rock Creek"
102,"2017-09-24",99.41,NA,"Nordrum Lake"
103,"2017-09-24",99.41,NA,"Hester Lake"
104,"2017-09-24",99.41,NA,"Granite Creak Connector"
105,"2017-09-24",99.41,NA,"Dutch Miller Gap"
5,"2017-10-01",18.82,NA,"Dingford Creek"
6,"2017-10-01",2749.95,1520.96,"Snow Lake"
38,"2017-10-01",99.41,NA,"Quartz Creek"
39,"2017-10-01",99.41,NA,"Marten Lake"
40,"2017-10-01",87.96,NA,"Snoqualmie Lake"
42,"2017-10-01",110.43,NA,"CCC"
43,"2017-10-01",134.24,NA,"Middle Fork Lake"
44,"2017-10-01",116.98,NA,"Pratt River"
62,"2017-10-01",144.3,NA,"Pratt Lake"
64,"2017-10-01",164.71,NA,"Melakwa Lake Trail"
66,"2017-10-01",116.66,NA,"Kaleetan Lake"
90,"2017-10-01",165.02,NA,"Mailbox Peak"
91,"2017-10-01",105.61,NA,"Boulder Garden"
93,"2017-10-01",182.68,NA,"Mt. Si"
94,"2017-10-01",134.24,NA,"Teneriffe"
95,"2017-10-01",99.41,NA,"Granite Creek"
96,"2017-10-01",116.98,NA,"Little Si"
97,"2017-10-01",103.3,NA,"Thompson Lake"
98,"2017-10-01",103.3,NA,"CCC Trail (DNR)"
99,"2017-10-01",123.68,NA,"High Lakes"
100,"2017-10-01",99.41,NA,"Williams Lake"
101,"2017-10-01",99.41,NA,"Rock Creek"
102,"2017-10-01",99.41,NA,"Nordrum Lake"
103,"2017-10-01",99.41,NA,"Hester Lake"
104,"2017-10-01",99.41,NA,"Granite Creak Connector"
105,"2017-10-01",99.41,NA,"Dutch Miller Gap"
